"File","Family","Format","BookFormat","PaperType","PhotoId","HeroType","HasGallery","GalleryCount","GalleryUrls"
"photo-halcyon-katwijk-281-can-36x24.mdx","can","canvas","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-can-40x30.mdx","can","canvas","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/can/mock1-40x30-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/can/mock2-40x30-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/can/hero-40x30-landscape.jpg|https://photos.studiotj.com/shop/details/can/stretched-canvas.webp"
"photo-halcyon-katwijk-281-clp-12x16.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-clp-16x20.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-clp-20x30.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-clp-24x36.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-clp-8x10.mdx","clp","paper","","CLP","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-ema-16x20.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-ema-24x36.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","placeholder","False","0",""
"photo-halcyon-katwijk-281-ema-a3.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/mock1-a3-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/mock2-a3-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/hero-a3-landscape.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-halcyon-katwijk-281-ema-a4.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/mock1-a4-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/mock2-a4-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/hero-a4-landscape.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-halcyon-katwijk-281-ema-a5.mdx","ema","paper","","EMA","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/mock1-a5-landscape.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/mock2-a5-landscape.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/papers/hero-a5-landscape.jpg|https://photos.studiotj.com/shop/details/papers/enhanced-matte-art.jpg"
"photo-halcyon-katwijk-281-fap-a3-black.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock1-a3-landscape-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock2-a3-landscape-black.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/hero-a3-landscape-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-281-fap-a3-natural-oak.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock1-a3-landscape-natural.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock2-a3-landscape-natural.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/hero-a3-landscape-natural.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-281-fap-a3-white.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock1-a3-landscape-white.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock2-a3-landscape-white.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/hero-a3-landscape-white.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
"photo-halcyon-katwijk-281-fap-a4-black.mdx","fap","framed","","","2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281","r2_url","True","5","https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock1-a4-landscape-black.jpg|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/mock2-a4-landscape-black.jpg|https://photos.studiotj.com/2025-05-12-KatwijkaanZee-export/2025-05-12-KatwijkaanZee (281)-hero.webp|https://photos.studiotj.com/shop/mockups/2025-05-12-KatwijkaanZee-export-2025-05-12-katwijkaanzee-281/fap/hero-a4-landscape-black.jpg|https://photos.studiotj.com/shop/details/fap/classic-frames-hero_new.webp"
